net,length_um
core.bgc_6.col_reg._050_,15.68
core.bgc_6.comp_col._13_,15.68
core.bgc_6.comp_row._10_,15.68
core.bgc_6.comp_row.pe2._12_,15.68
core.bgc_7.col_reg._016_,15.68
core.bgc_8.comp_col._06_,15.68
core.bgc_8.comp_row._04_,15.68
core.bgc_8.lfsr_col._26_,15.68
core.bgc_9.col_reg._001_,15.68
core.bgc_9.comp_col.GL_index\[3\],15.68
core.bgc_9.comp_row.GR_bits\[0\],15.68
core.bgc_9.final_counter._27_,15.68
core.bgc_9.lfsr_row._00_\[11\],15.68
core.lfsr_enabler._22_,15.68
core.res_mem_inst.slot\[1\].slot_reg._039_,15.68
net681,15.52
core.bgc_15.comp_row.GL_bits\[10\],15.4
core.bgc_10.comp_row.GL_bits\[3\],15.27
core.bgc_12.comp_col.GL_bits\[11\],15.27
core.bgc_15.comp_row._16_,15.27
core.bgc_3.comp_row.GR_bits\[10\],15.27
core.bgc_4.comp_col.GL_bits\[5\],15.27
core.bgc_5.comp_col.GL_bits\[6\],15.27
core.adder_tree._0088_,15.22
core.adder_tree._0099_,15.22
core.adder_tree._0418_,15.22
core.adder_tree._0591_,15.22
core.bgc_0.comp_row.GR_bits\[5\],15.22
core.bgc_13.comp_col._15_,15.22
core.bgc_13.comp_row.GR_bits\[2\],15.22
core.bgc_13.comp_row._10_,15.22
core.bgc_15.comp_col.GL_index\[2\],15.22
core.bgc_15.comp_col.pe1._03_,15.22
core.bgc_2.comp_row.pe1._15_,15.22
core.bgc_3.comp_col.A\[0\],15.22
core.bgc_4.comp_col.GL_bits\[11\],15.22
core.bgc_4.comp_col._04_,15.22
core.bgc_5.comp_row.GL_bits\[5\],15.22
core.bgc_7.comp_col.GL_bits\[7\],15.22
core.bgc_8.comp_row.GL_index\[1\],15.22
core.bgc_8.comp_row.GR_bits\[11\],15.22
core.bgc_9.row_reg.mode\[0\],15.22
net886,15.17
net914,15.17
net1052,15.17
net1131,15.17
net1201,15.17
net1213,15.17
net1503,15.17
net222,15.17
core.adder_tree._0078_,15.17
core.adder_tree._0136_,15.17
core.adder_tree._0237_,15.17
core.adder_tree._0416_,15.17
core.adder_tree._0625_,15.17
core.bgc_0.col_reg._007_,15.17
core.bgc_1.comp_col.GL_bits\[9\],15.17
core.bgc_1.comp_col._11_,15.17
core.bgc_1.comp_row.A\[1\],15.17
core.bgc_1.row_reg._025_,15.17
core.bgc_10.row_reg._005_,15.17
core.bgc_11.comp_row._19_,15.17
core.bgc_12.col_reg._021_,15.17
core.bgc_12.col_reg._030_,15.17
core.bgc_12.comp_row._02_,15.17
core.bgc_12.final_counter._20_,15.17
core.bgc_12.lfsr_col._00_\[11\],15.17
core.bgc_13.col_reg._006_,15.17
core.bgc_14.comp_col._17_,15.17
core.bgc_14.comp_row.pe1._07_,15.17
core.bgc_15.final_counter._00_\[6\],15.17
core.bgc_2.col_reg._016_,15.17
core.bgc_2.comp_row.pe2._07_,15.17
core.bgc_3.col_data_in\[10\],15.17
core.bgc_3.col_reg._039_,15.17
core.bgc_3.comp_row.GL_bits\[9\],15.17
core.bgc_3.row_reg._013_,15.17
core.bgc_4.col_reg._038_,15.17
core.bgc_4.final_counter._10_,15.17
core.bgc_5.comp_col.pe1._06_,15.17
core.bgc_5.comp_row.pe2._08_,15.17
core.bgc_5.final_counter._00_\[3\],15.17
core.bgc_6.comp_col._03_,15.17
core.bgc_6.comp_col.pe1._08_,15.17
core.bgc_7.comp_col.GR_bits\[5\],15.17
core.bgc_8.comp_col.pe2._08_,15.17
core.bgc_8.comp_col.pe2._14_,15.17
core.bgc_8.comp_row.GL_index\[2\],15.17
core.bgc_8.final_counter._00_\[7\],15.17
core.bgc_9.comp_row.GR_bits\[11\],15.17
core.bgc_9.comp_row.pe1._07_,15.17
core.res_mem_inst.slot\[5\].slot_reg._000_\[6\],15.17
core.res_mem_inst.slot\[9\].slot_reg._000_\[9\],15.17
net916,15.12
net104,15.12
net438,15.12
net497,15.12
core.adder_tree._0051_,15.12
core.adder_tree._0100_,15.12
core.adder_tree._0455_,15.12
core.adder_tree._0590_,15.12
core.adder_tree._0601_,15.12
core.bgc_0.comp_col._10_,15.12
core.bgc_1.comp_col.GR_bits\[6\],15.12
core.bgc_1.comp_col.pe1._11_,15.12
core.bgc_1.comp_col.pe2._08_,15.12
core.bgc_1.comp_row.pe1._03_,15.12
core.bgc_1.comp_row.pe2._16_,15.12
core.bgc_10.comp_col.A\[4\],15.12
core.bgc_10.comp_row.GL_index\[3\],15.12
core.bgc_10.lfsr_col._00_\[3\],15.12
core.bgc_11.comp_col.GL_bits\[10\],15.12
core.bgc_12.row_reg._015_,15.12
core.bgc_13.col_reg._020_,15.12
core.bgc_13.comp_col.GR_bits\[2\],15.12
core.bgc_13.final_counter._18_,15.12
core.bgc_13.final_counter._20_,15.12
core.bgc_14.comp_col._12_,15.12
core.bgc_14.final_counter._00_\[1\],15.12
core.bgc_14.lfsr_col._05_,15.12
core.bgc_15.comp_row._17_,15.12
core.bgc_15.comp_row.pe2._07_,15.12
core.bgc_15.lfsr_col._00_\[5\],15.12
core.bgc_2.comp_row.GL_bits\[6\],15.12
core.bgc_3.col_reg._000_\[2\],15.12
core.bgc_3.comp_col._07_,15.12
core.bgc_3.comp_row.pe1._12_,15.12
core.bgc_3.lfsr_col._06_,15.12
core.bgc_5.comp_row.GL_index\[1\],15.12
core.bgc_6.col_reg._030_,15.12
core.bgc_6.comp_row.GR_index\[3\],15.12
core.bgc_7.comp_col.pe1._10_,15.12
core.bgc_7.comp_row.pe2._08_,15.12
core.bgc_7.lfsr_col._16_,15.12
core.bgc_8.comp_col._15_,15.12
core.bgc_8.comp_row.pe2._10_,15.12
core.bgc_9.col_data_in\[4\],15.12
core.bgc_9.comp_col._03_,15.12
core.bgc_9.comp_row.GL_bits\[8\],15.12
core.bgc_9.final_counter._17_,15.12
core.bgc_9.row_reg._036_,15.12
core.res_mem_inst._031_,15.12
core.res_mem_inst.slot\[3\].slot_reg._028_,15.12
core.res_mem_inst.slot\[6\].slot_reg._000_\[0\],15.12
core.res_mem_inst.slot\[8\].slot_reg._032_,15.12
net663,15.12
core.bgc_8.comp_row._14_,14.84
core.adder_tree._0517_,14.76
core.bgc_1.col_reg._032_,14.76
core.bgc_6.comp_row.GL_bits\[3\],14.76
net672,14.72
core.adder_tree._0492_,14.71
core.bgc_0.comp_col.GL_index\[2\],14.71
core.bgc_1.comp_row.GR_bits\[4\],14.71
core.bgc_11.comp_col.GL_bits\[6\],14.71
core.bgc_4.comp_col.GL_bits\[8\],14.71
core.bgc_4.comp_col.GL_index\[2\],14.71
core.bgc_5.comp_row.GL_bits\[9\],14.71
core.bgc_5.comp_row.GR_bits\[5\],14.71
core.bgc_6.comp_col.GR_bits\[4\],14.71
core.bgc_8.comp_row._13_,14.71
core.bgc_9.comp_row.GR_bits\[5\],14.71
core.adder_tree._0036_,14.66
core.adder_tree._0056_,14.66
core.adder_tree._0246_,14.66
core.adder_tree._0482_,14.66
core.bgc_0.comp_col.GL_index\[1\],14.66
core.bgc_1.final_counter._19_,14.66
core.bgc_10.comp_row.A\[8\],14.66
core.bgc_11.comp_col._16_,14.66
core.bgc_12.comp_col.pe2._06_,14.66
core.bgc_12.comp_col.pe2._11_,14.66
core.bgc_12.row_reg.mode\[1\],14.66
core.bgc_13.comp_col.GR_bits\[8\],14.66
core.bgc_13.comp_col._09_,14.66
core.bgc_14.comp_col.GL_bits\[6\],14.66
core.bgc_14.comp_row.pe1._03_,14.66
core.bgc_15.comp_col.pe2._03_,14.66
core.bgc_15.comp_row.GR_bits\[6\],14.66
core.bgc_15.row_reg._016_,14.66
core.bgc_2.comp_col.GR_bits\[11\],14.66
core.bgc_2.comp_row.GL_bits\[9\],14.66
core.bgc_2.row_reg._039_,14.66
core.bgc_4.comp_col.GL_index\[3\],14.66
core.bgc_4.comp_col.pe2._03_,14.66
core.bgc_4.comp_row.GR_bits\[9\],14.66
core.bgc_5.col_reg._016_,14.66
core.bgc_5.comp_row._03_,14.66
core.bgc_5.final_counter._04_,14.66
core.bgc_6.comp_col.GR_index\[3\],14.66
core.bgc_6.comp_col.pe2._03_,14.66
core.bgc_7.comp_row.GL_bits\[2\],14.66
core.bgc_8.row_reg._016_,14.66
core.bgc_9.comp_col.GR_bits\[9\],14.66
core.res_mem_inst._045_,14.66
core.res_mem_inst.slot\[11\].slot_reg.mode\[0\],14.66
net1348,14.61
net1381,14.61
net223,14.61
net455,14.61
net515,14.61
net523,14.61
net809,14.61
core.adder_tree._0259_,14.61
core.adder_tree._0401_,14.61
core.adder_tree._0485_,14.61
core.bgc_0.col_reg._000_\[4\],14.61
core.bgc_0.col_reg._006_,14.61
core.bgc_0.comp_col.A\[5\],14.61
core.bgc_0.comp_col.GL_bits\[7\],14.61
core.bgc_0.final_counter._02_,14.61
core.bgc_0.lfsr_row._23_,14.61
core.bgc_1.col_reg._039_,14.61
core.bgc_1.comp_col.GR_index\[3\],14.61
core.bgc_1.row_reg._011_,14.61
core.bgc_10.col_reg._016_,14.61
core.bgc_10.comp_col.GR_index\[1\],14.61
core.bgc_10.comp_row._14_,14.61
core.bgc_12.col_reg._020_,14.61
core.bgc_12.comp_col.GL_index\[0\],14.61
core.bgc_12.comp_col.pe2._16_,14.61
core.bgc_12.comp_row._04_,14.61
core.bgc_12.row_reg._016_,14.61
core.bgc_13.comp_col.GL_bits\[8\],14.61
core.bgc_13.row_reg._000_\[9\],14.61
core.bgc_14.lfsr_row._00_\[0\],14.61
core.bgc_14.row_reg._014_,14.61
core.bgc_14.row_reg._016_,14.61
core.bgc_15.comp_row.pe2._15_,14.61
core.bgc_2.comp_col._14_,14.61
core.bgc_2.comp_row.GR_bits\[11\],14.61
core.bgc_2.row_reg._016_,14.61
core.bgc_3.lfsr_row._26_,14.61
core.bgc_4.col_reg._009_,14.61
core.bgc_4.final_counter._08_,14.61
core.bgc_4.lfsr_col._12_,14.61
core.bgc_4.row_reg._003_,14.61
core.bgc_6.comp_col.pe2._07_,14.61
core.bgc_6.comp_col.pe2._17_,14.61
core.bgc_6.final_counter._20_,14.61
core.bgc_6.row_reg._037_,14.61
core.bgc_7.comp_col.GR_index\[2\],14.61
core.bgc_7.comp_col.pe1._06_,14.61
core.bgc_7.comp_row._00_,14.61
core.bgc_7.final_counter._26_,14.61
core.bgc_7.row_reg._031_,14.61
core.bgc_8.comp_col.GR_bits\[3\],14.61
core.bgc_8.comp_row.GR_bits\[2\],14.61
core.bgc_8.comp_row.pe1._03_,14.61
core.bgc_8.final_counter._07_,14.61
core.bgc_9.col_reg._009_,14.61
core.lfsr_enabler._12_,14.61
core.res_mem_inst.slot\[13\].slot_reg._000_\[4\],14.61
core.res_mem_inst.slot\[14\].slot_reg._026_,14.61
core.res_mem_inst.slot\[1\].slot_reg._016_,14.61
net940,14.56
net985,14.56
net1042,14.56
net1101,14.56
net1152,14.56
net1190,14.56
net1300,14.56
net630,14.56
net718,14.56
core.adder_tree._0070_,14.56
core.adder_tree._0194_,14.56
core.adder_tree._0433_,14.56
core.bgc_1.comp_col._05_,14.56
core.bgc_1.final_counter._13_,14.56
core.bgc_1.final_counter._15_,14.56
core.bgc_10.comp_col.GL_bits\[7\],14.56
core.bgc_10.comp_row.pe1._15_,14.56
core.bgc_10.lfsr_col._16_,14.56
core.bgc_10.lfsr_row._00_\[7\],14.56
core.bgc_11.col_reg._023_,14.56
core.bgc_11.col_reg._040_,14.56
core.bgc_11.comp_row.GR_index\[2\],14.56
core.bgc_11.comp_row.pe1._09_,14.56
core.bgc_13.comp_row.GL_bits\[3\],14.56
core.bgc_13.comp_row.pe2._12_,14.56
core.bgc_13.comp_row.pe2._14_,14.56
core.bgc_13.lfsr_col._00_\[0\],14.56
core.bgc_13.lfsr_row._00_\[10\],14.56
core.bgc_13.lfsr_row._22_,14.56
core.bgc_14.comp_col.pe2._10_,14.56
core.bgc_14.comp_row.GL_bits\[11\],14.56
core.bgc_15.col_reg._000_\[3\],14.56
core.bgc_15.comp_col.GR_index\[2\],14.56
core.bgc_15.comp_row.GL_bits\[8\],14.56
core.bgc_2.comp_col.GL_index\[3\],14.56
core.bgc_3.comp_row._01_,14.56
core.bgc_3.comp_row._11_,14.56
core.bgc_3.final_counter._02_,14.56
core.bgc_3.row_reg._000_\[9\],14.56
core.bgc_4.comp_row.pe1._09_,14.56
core.bgc_4.comp_row.pe1._16_,14.56
core.bgc_4.lfsr_col._07_,14.56
core.bgc_5.comp_col.A\[7\],14.56
core.bgc_5.comp_col.GR_bits\[9\],14.56
core.bgc_5.comp_row._18_,14.56
core.bgc_6.comp_row.GR_bits\[9\],14.56
core.bgc_6.comp_row._16_,14.56
core.bgc_7.final_counter._00_\[4\],14.56
core.bgc_8.comp_col.GL_index\[0\],14.56
core.bgc_8.row_reg._000_\[6\],14.56
core.bgc_9.comp_row.GL_index\[2\],14.56
core.bgc_9.lfsr_col._00_\[0\],14.56
core.bgc_9.lfsr_row._24_,14.56
core.res_mem_inst.slot\[0\].slot_reg._037_,14.56
core.res_mem_inst.slot\[4\].slot_reg._016_,14.56
core.res_mem_inst.slot\[5\].slot_reg._029_,14.56
core.bgc_14.comp_row.GR_bits\[6\],14.2
core.adder_tree._0182_,14.15
core.bgc_1.final_counter._14_,14.15
core.bgc_11.comp_row.pe2._06_,14.15
core.bgc_13.comp_col.GL_index\[1\],14.15
core.bgc_2.comp_row._14_,14.15
core.bgc_5.col_reg.mode\[0\],14.15
core.bgc_6.comp_row.pe2._15_,14.15
core.bgc_7.comp_col._06_,14.15
net559,14.1
core.adder_tree._0161_,14.1
core.adder_tree._0488_,14.1
core.adder_tree._0526_,14.1
core.adder_tree._0650_,14.1
core.bgc_1.final_counter._03_,14.1
core.bgc_11.col_reg.mode\[1\],14.1
core.bgc_11.comp_row.pe1._07_,14.1
core.bgc_11.comp_row.pe1._10_,14.1
core.bgc_12.comp_row.GL_bits\[4\],14.1
core.bgc_12.comp_row.pe1._03_,14.1
core.bgc_13.comp_col.GL_bits\[6\],14.1
core.bgc_13.comp_row.GR_bits\[5\],14.1
core.bgc_2.comp_col.GR_index\[3\],14.1
core.bgc_2.comp_row._13_,14.1
core.bgc_2.row_reg.mode\[1\],14.1
core.bgc_3.col_data_in\[2\],14.1
core.bgc_3.comp_row.GR_bits\[9\],14.1
core.bgc_5.comp_col.GR_bits\[6\],14.1
core.bgc_6.comp_col.GL_bits\[5\],14.1
core.bgc_6.comp_col.pe1._10_,14.1
core.bgc_6.comp_row.GL_bits\[6\],14.1
core.bgc_7.comp_col.GL_bits\[10\],14.1
core.bgc_7.comp_row.GL_bits\[6\],14.1
core.bgc_7.comp_row.GL_bits\[9\],14.1
core.bgc_7.comp_row.GL_index\[3\],14.1
core.bgc_9.comp_col.pe2._03_,14.1
core.bgc_9.comp_row._15_,14.1
net881,14.05
net261,14.05
net499,14.05
net747,14.05
core.adder_tree._0406_,14.05
core.adder_tree._0422_,14.05
core.adder_tree._0628_,14.05
core.bgc_0.comp_col.GR_bits\[10\],14.05
core.bgc_0.comp_col._05_,14.05
core.bgc_1.col_reg._023_,14.05
core.bgc_1.comp_col._18_,14.05
core.bgc_1.comp_row._15_,14.05
core.bgc_10.comp_row.GL_bits\[8\],14.05
core.bgc_10.final_counter._00_\[9\],14.05
core.bgc_10.lfsr_col._26_,14.05
core.bgc_10.row_reg._000_\[4\],14.05
core.bgc_10.row_reg._003_,14.05
core.bgc_10.row_reg._015_,14.05
core.bgc_11.comp_col._18_,14.05
core.bgc_11.comp_col.pe2._08_,14.05
core.bgc_11.comp_row.GL_bits\[3\],14.05
core.bgc_11.comp_row.pe2._13_,14.05
core.bgc_12.comp_col.GL_bits\[3\],14.05
core.bgc_12.comp_row.GL_bits\[11\],14.05
core.bgc_13.col_reg._010_,14.05
core.bgc_13.comp_col.pe1._08_,14.05
core.bgc_13.final_counter._00_\[8\],14.05
core.bgc_13.final_counter._26_,14.05
core.bgc_14.col_reg._035_,14.05
core.bgc_14.comp_row._18_,14.05
core.bgc_14.comp_row.pe1._12_,14.05
core.bgc_14.final_counter._00_\[8\],14.05
core.bgc_15.comp_col.x,14.05
core.bgc_3.col_reg._000_\[7\],14.05
core.bgc_3.final_counter._17_,14.05
core.bgc_4.comp_row.GL_bits\[9\],14.05
core.bgc_4.comp_row._14_,14.05
core.bgc_4.lfsr_col._00_\[5\],14.05
core.bgc_4.row_reg.mode\[0\],14.05
core.bgc_5.col_reg._006_,14.05
core.bgc_5.comp_col.pe1._07_,14.05
core.bgc_5.comp_row._11_,14.05
core.bgc_5.final_counter._03_,14.05
core.bgc_6.comp_col.GR_bits\[10\],14.05
core.bgc_6.row_reg._014_,14.05
core.bgc_6.row_reg._038_,14.05
core.bgc_7.comp_col.x,14.05
core.bgc_7.comp_row._01_,14.05
core.bgc_8.col_reg._000_\[5\],14.05
core.bgc_9.col_data_in\[10\],14.05
core.bgc_9.col_reg._000_\[0\],14.05
core.res_mem_inst.slot\[12\].slot_reg._003_,14.05
core.res_mem_inst.slot\[12\].slot_reg._010_,14.05
core.res_mem_inst.slot\[3\].slot_reg._016_,14.05
core.res_mem_inst.slot\[7\].slot_reg._004_,14.05
net920,14
net942,14
net954,14
net1077,14
net1126,14
net1260,14
net1523,14
net513,14
net790,14
net826,14
core.adder_tree._0180_,14
core.adder_tree._0387_,14
core.adder_tree._0398_,14
core.adder_tree._0507_,14
core.adder_tree._0643_,14
core.bgc_0.comp_col.pe1._03_,14
core.bgc_0.comp_row.pe2._03_,14
core.bgc_0.lfsr_col._21_,14
core.bgc_1.lfsr_row._23_,14
core.bgc_1.row_reg._035_,14
core.bgc_10.comp_col.pe1._12_,14
core.bgc_10.lfsr_col._08_,14
core.bgc_11.lfsr_col._01_,14
core.bgc_13.final_counter._06_,14
core.bgc_14.comp_row._16_,14
core.bgc_14.row_reg.mode\[1\],14
core.bgc_15.comp_row.GR_bits\[3\],14
core.bgc_15.row_reg._000_\[0\],14
core.bgc_2.final_counter._23_,14
core.bgc_3.final_counter._10_,14
core.bgc_3.row_reg._036_,14
core.bgc_4.comp_row.GL_index\[0\],14
core.bgc_4.comp_row.pe2._16_,14
core.bgc_4.row_reg._000_\[3\],14
core.bgc_5.col_data_in\[6\],14
core.bgc_5.comp_col._11_,14
core.bgc_5.comp_row.pe1._12_,14
core.bgc_5.comp_row.pe1._16_,14
core.bgc_5.comp_row.pe2._12_,14
core.bgc_5.comp_row.pe2._14_,14
core.bgc_7.comp_col.pe2._07_,14
core.bgc_7.comp_col.pe2._16_,14
core.bgc_7.row_reg._000_\[9\],14
core.bgc_7.row_reg.mode\[1\],14
core.bgc_8.comp_row.A\[0\],14
core.bgc_8.comp_row.GL_bits\[2\],14
core.bgc_9.comp_col.A\[7\],14
core.bgc_9.comp_col.pe1._14_,14
core.bgc_9.row_reg._016_,14
core.lfsr_enabler._01_\[0\],14
core.res_mem_inst.slot\[3\].slot_reg._000_\[5\],14
core.res_mem_inst.slot\[4\].slot_reg._021_,14
core.res_mem_inst.slot\[4\].slot_reg._039_,14
core.bgc_0.comp_col.GL_bits\[9\],13.59
core.bgc_1.comp_row.GL_bits\[2\],13.59
core.bgc_1.final_counter._04_,13.59
core.bgc_10.comp_col._14_,13.59
core.bgc_12.comp_col._12_,13.59
core.bgc_13.comp_col.GR_bits\[7\],13.59
core.bgc_13.comp_row.pe2._06_,13.59
core.bgc_2.comp_col._16_,13.59
core.bgc_2.comp_row._15_,13.59
core.bgc_4.comp_col.GR_bits\[11\],13.59
core.bgc_5.comp_row.GR_bits\[9\],13.59
core.adder_tree._0024_,13.54
core.bgc_0.prev_step_output\[8\],13.54
core.bgc_1.comp_col.GR_bits\[8\],13.54
core.bgc_10.comp_row.pe2._06_,13.54
core.bgc_11.comp_col.GR_bits\[3\],13.54
core.bgc_12.comp_row.GL_index\[1\],13.54
core.bgc_13.comp_col.GR_bits\[9\],13.54
core.bgc_14.comp_row.GL_bits\[3\],13.54
core.bgc_3.comp_row.GR_bits\[11\],13.54
core.bgc_4.comp_col._12_,13.54
core.bgc_4.comp_row._13_,13.54
core.bgc_5.comp_col.GL_bits\[8\],13.54
core.bgc_5.comp_col.pe2._14_,13.54
core.bgc_6.comp_row.GR_bits\[2\],13.54
core.bgc_6.comp_row.GR_bits\[8\],13.54
core.bgc_8.col_reg.mode\[0\],13.54
core.bgc_8.comp_row.GL_bits\[3\],13.54
core.bgc_9.prev_step_output\[11\],13.54
core.res_mem_inst._001_\[3\],13.54
core.res_mem_inst.slot\[0\].slot_reg.mode\[0\],13.54
net883,13.49
net1005,13.49
net1026,13.49
net1188,13.49
net1204,13.49
net1480,13.49
net136,13.49
net170,13.49
net323,13.49
net411,13.49
net805,13.49
core.adder_tree._0050_,13.49
core.adder_tree._0074_,13.49
core.adder_tree._0104_,13.49
core.adder_tree._0236_,13.49
core.adder_tree._0370_,13.49
core.adder_tree._0439_,13.49
core.adder_tree._0553_,13.49
core.bgc_0.col_reg._000_\[5\],13.49
core.bgc_0.comp_col.pe1._09_,13.49
core.bgc_0.comp_row.pe1._11_,13.49
core.bgc_1.col_reg._000_\[5\],13.49
core.bgc_1.comp_row.pe2._06_,13.49
core.bgc_1.final_counter._00_\[2\],13.49
core.bgc_1.lfsr_row._00_\[0\],13.49
core.bgc_10.comp_col.A\[0\],13.49
core.bgc_10.comp_col.GR_bits\[9\],13.49
core.bgc_10.comp_col._03_,13.49
core.bgc_10.comp_col._15_,13.49
core.bgc_10.comp_row._04_,13.49
core.bgc_10.comp_row.pe1._10_,13.49
core.bgc_10.comp_row.pe1._12_,13.49
core.bgc_11.col_reg._010_,13.49
core.bgc_11.final_counter._00_\[3\],13.49
core.bgc_11.final_counter._00_\[8\],13.49
core.bgc_11.row_reg._000_\[6\],13.49
core.bgc_11.row_reg._009_,13.49
core.bgc_12.comp_row.pe2._07_,13.49
core.bgc_13.col_reg._018_,13.49
core.bgc_13.row_reg._000_\[4\],13.49
core.bgc_14.col_reg._000_\[8\],13.49
core.bgc_14.col_reg._000_\[9\],13.49
core.bgc_14.comp_row._04_,13.49
core.bgc_14.comp_row.pe1._06_,13.49
core.bgc_14.lfsr_col._23_,13.49
core.bgc_14.lfsr_col._24_,13.49
core.bgc_15.comp_col.GR_bits\[9\],13.49
core.bgc_2.col_reg._000_\[6\],13.49
core.bgc_2.col_reg._023_,13.49
core.bgc_2.col_reg._052_,13.49
core.bgc_2.comp_col.A\[0\],13.49
core.bgc_2.comp_col.GR_bits\[6\],13.49
core.bgc_2.comp_col.GR_bits\[7\],13.49
core.bgc_3.comp_col.pe1._09_,13.49
core.bgc_3.comp_col.pe2._16_,13.49
core.bgc_4.col_reg._011_,13.49
core.bgc_4.comp_row.GR_bits\[3\],13.49
core.bgc_5.comp_col.GL_index\[0\],13.49
core.bgc_5.comp_row.GL_bits\[8\],13.49
core.bgc_5.comp_row.pe1._09_,13.49
core.bgc_5.final_counter._20_,13.49
core.bgc_6.col_reg._021_,13.49
core.bgc_6.final_counter._00_\[3\],13.49
core.bgc_7.col_reg._008_,13.49
core.bgc_7.comp_row.GR_bits\[5\],13.49
core.bgc_7.comp_row.pe1._11_,13.49
core.bgc_7.final_counter._00_\[5\],13.49
core.bgc_8.col_reg._007_,13.49
core.bgc_9.col_reg._010_,13.49
core.bgc_9.comp_col.pe2._01_,13.49
core.bgc_9.comp_row.A\[2\],13.49
core.bgc_9.row_reg._000_\[8\],13.49
core.bgc_9.row_reg._004_,13.49
core.bgc_9.row_reg._005_,13.49
core.lfsr_enabler._14_,13.49
core.res_mem_inst._001_\[5\],13.49
core.res_mem_inst.slot\[13\].slot_reg._013_,13.49
core.res_mem_inst.slot\[2\].slot_reg._033_,13.49
core.res_mem_inst.slot\[2\].slot_reg._034_,13.49
core.res_mem_inst.slot\[4\].slot_reg._040_,13.49
core.res_mem_inst.slot\[9\].slot_reg._022_,13.49
core.timer_inst._12_,13.49
net913,13.44
net1156,13.44
net1412,13.44
net138,13.44
net211,13.44
net275,13.44
net363,13.44
net709,13.44
net721,13.44
core.adder_tree._0083_,13.44
core.adder_tree._0103_,13.44
core.adder_tree._0234_,13.44
core.adder_tree._0335_,13.44
core.adder_tree._0671_,13.44
core.bgc_0.comp_row.pe1._10_,13.44
core.bgc_0.row_reg._049_,13.44
core.bgc_1.comp_col.GR_bits\[5\],13.44
core.bgc_1.comp_col.pe1._08_,13.44
core.bgc_1.comp_row.pe1._09_,13.44
core.bgc_1.comp_row.pe1._15_,13.44
core.bgc_10.comp_row.A\[3\],13.44
core.bgc_10.comp_row.GL_bits\[6\],13.44
core.bgc_10.lfsr_row._01_,13.44
core.bgc_10.lfsr_row._08_,13.44
core.bgc_11.col_reg._000_\[6\],13.44
core.bgc_12.col_reg._009_,13.44
core.bgc_12.comp_row.GL_bits\[10\],13.44
core.bgc_13.col_reg._000_\[8\],13.44
core.bgc_13.col_reg._016_,13.44
core.bgc_13.comp_row.GR_bits\[8\],13.44
core.bgc_13.final_counter._00_\[5\],13.44
core.bgc_13.lfsr_col._26_,13.44
core.bgc_13.row_reg._034_,13.44
core.bgc_14.comp_col.GR_index\[2\],13.44
core.bgc_14.comp_col._01_,13.44
core.bgc_14.comp_col._13_,13.44
core.bgc_14.comp_col.pe2._08_,13.44
core.bgc_15.comp_col.pe1._08_,13.44
core.bgc_15.row_reg._021_,13.44
core.bgc_2.comp_col.GL_bits\[5\],13.44
core.bgc_2.comp_col._09_,13.44
core.bgc_2.comp_row.pe1._12_,13.44
core.bgc_2.comp_row.pe2._12_,13.44
core.bgc_2.lfsr_col._17_,13.44
core.bgc_2.row_reg._027_,13.44
core.bgc_3.comp_row.GL_index\[2\],13.44
core.bgc_3.comp_row.GR_bits\[4\],13.44
core.bgc_4.comp_col.GL_bits\[9\],13.44
core.bgc_4.comp_col._16_,13.44
core.bgc_4.comp_col.pe1._03_,13.44
core.bgc_6.comp_col.GL_bits\[11\],13.44
core.bgc_6.comp_col.GL_index\[1\],13.44
core.bgc_6.comp_row.pe1._01_,13.44
core.bgc_6.final_counter._04_,13.44
core.bgc_7.comp_col.GR_bits\[1\],13.44
core.bgc_7.comp_col.pe1._12_,13.44
core.bgc_7.comp_row.pe2._10_,13.44
core.bgc_8.col_reg._019_,13.44
core.bgc_8.comp_col.pe2._01_,13.44
core.bgc_8.comp_row.pe1._10_,13.44
core.bgc_8.final_counter._00_\[10\],13.44
core.bgc_8.lfsr_col._22_,13.44
core.bgc_8.row_reg._047_,13.44
core.bgc_9.comp_col.pe2._12_,13.44
core.res_mem_inst.slot\[0\].slot_reg._000_\[8\],13.44
core.res_mem_inst.slot\[11\].slot_reg._020_,13.44
core.res_mem_inst.slot\[13\].slot_reg._015_,13.44
core.res_mem_inst.slot\[2\].slot_reg._000_\[0\],13.44
core.res_mem_inst.slot\[4\].slot_reg._000_\[3\],13.44
core.res_mem_inst.slot\[7\].slot_reg._000_\[3\],13.44
core.res_mem_inst.slot\[8\].slot_reg._031_,13.44
core.res_mem_inst.slot\[8\].slot_reg._051_,13.44
core.res_mem_inst.slot\[9\].slot_reg._000_\[0\],13.44
core.bgc_14.comp_row.GL_bits\[5\],13.21
core.bgc_1.comp_col.GR_bits\[4\],13.03
core.bgc_10.comp_row.pe2._03_,13.03
core.bgc_11.comp_col.GR_index\[1\],13.03
core.bgc_12.final_counter._06_,13.03
core.bgc_3.comp_row._14_,13.03
core.adder_tree._0035_,12.98
core.adder_tree._0052_,12.98
core.adder_tree._0391_,12.98
core.bgc_0.comp_col.GL_bits\[6\],12.98
core.bgc_0.comp_row.GL_bits\[2\],12.98
core.bgc_10.comp_row._18_,12.98
core.bgc_10.comp_row.pe1._03_,12.98
core.bgc_10.row_reg.mode\[1\],12.98
